"","ID","CDLCode","CellCount","TotalCellCount","Percent","CDLYear","Buffer","CDLCategory","Class","StationL_1","StationNam","Elevation","Longitude","Latitude"
"18358",1,37,13,33,39,"2017","100m","Other Hay/Non Alfalfa","Crop","BFAM","Blackfeet-Seville Colony, MT (BFAM)","MT",-112.5886993,48.67539978
"18359",1,42,3,33,9,"2017","100m","Dry Beans","Crop","BFAM","Blackfeet-Seville Colony, MT (BFAM)","MT",-112.5886993,48.67539978
"18360",1,53,3,33,9,"2017","100m","Peas","Crop","BFAM","Blackfeet-Seville Colony, MT (BFAM)","MT",-112.5886993,48.67539978
"18361",1,176,14,33,42,"2017","100m","Grassland/Pasture","Grassland/Pasture","BFAM","Blackfeet-Seville Colony, MT (BFAM)","MT",-112.5886993,48.67539978
"18362",2,23,8,35,23,"2017","100m","Spring Wheat","Crop","BFTM","Big Flat - Turner, MT (BFTM)","MT",-108.5636673,48.83568192
"18363",2,37,4,35,11,"2017","100m","Other Hay/Non Alfalfa","Crop","BFTM","Big Flat - Turner, MT (BFTM)","MT",-108.5636673,48.83568192
"18364",2,121,3,35,9,"2017","100m","Developed/Open Space","Developed/Open Space","BFTM","Big Flat - Turner, MT (BFTM)","MT",-108.5636673,48.83568192
"18365",2,152,1,35,3,"2017","100m","Shrubland","Shrubland","BFTM","Big Flat - Turner, MT (BFTM)","MT",-108.5636673,48.83568192
"18366",2,176,19,35,54,"2017","100m","Grassland/Pasture","Grassland/Pasture","BFTM","Big Flat - Turner, MT (BFTM)","MT",-108.5636673,48.83568192
"18367",3,21,13,35,37,"2017","100m","Barley","Crop","BOMT","Broken-O Ranch, MT (BOMT)","MT",-112.2359009,47.51954651
"18368",3,23,5,35,14,"2017","100m","Spring Wheat","Crop","BOMT","Broken-O Ranch, MT (BOMT)","MT",-112.2359009,47.51954651
"18369",3,36,9,35,26,"2017","100m","Alfalfa","Crop","BOMT","Broken-O Ranch, MT (BOMT)","MT",-112.2359009,47.51954651
"18370",3,152,2,35,6,"2017","100m","Shrubland","Shrubland","BOMT","Broken-O Ranch, MT (BOMT)","MT",-112.2359009,47.51954651
"18371",3,190,6,35,17,"2017","100m","Woody Wetlands","Wetland","BOMT","Broken-O Ranch, MT (BOMT)","MT",-112.2359009,47.51954651
"18372",4,36,5,36,14,"2017","100m","Alfalfa","Crop","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18373",4,111,2,36,6,"2017","100m","Open Water","Open Water","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18374",4,121,3,36,8,"2017","100m","Developed/Open Space","Developed/Open Space","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18375",4,142,8,36,22,"2017","100m","Evergreen Forest","Forest","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18376",4,152,2,36,6,"2017","100m","Shrubland","Shrubland","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18377",4,176,6,36,17,"2017","100m","Grassland/Pasture","Grassland/Pasture","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18378",4,190,10,36,28,"2017","100m","Woody Wetlands","Wetland","GFMT","Greenfields-Fairfield, MT (GFMT)","MT",-111.8190994,47.65853119
"18379",5,1,2,36,6,"2017","100m","Corn","Crop","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18380",5,5,6,36,17,"2017","100m","Soybeans","Crop","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18381",5,36,11,36,31,"2017","100m","Alfalfa","Crop","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18382",5,37,7,36,19,"2017","100m","Other Hay/Non Alfalfa","Crop","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18383",5,52,2,36,6,"2017","100m","Lentils","Crop","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18384",5,121,6,36,17,"2017","100m","Developed/Open Space","Developed/Open Space","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18385",5,190,2,36,6,"2017","100m","Woody Wetlands","Wetland","GLGM","Glasgow, MT (GLGM)","MT",-106.6093292,48.14320374
"18386",6,36,25,36,69,"2017","100m","Alfalfa","Crop","HRLM","Harlem, MT (HRLM)","MT",-108.8346176,48.54356766
"18387",6,37,8,36,22,"2017","100m","Other Hay/Non Alfalfa","Crop","HRLM","Harlem, MT (HRLM)","MT",-108.8346176,48.54356766
"18388",6,152,3,36,8,"2017","100m","Shrubland","Shrubland","HRLM","Harlem, MT (HRLM)","MT",-108.8346176,48.54356766
"18389",7,21,6,36,17,"2017","100m","Barley","Crop","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18390",7,23,3,36,8,"2017","100m","Spring Wheat","Crop","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18391",7,31,2,36,6,"2017","100m","Canola","Crop","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18392",7,37,1,36,3,"2017","100m","Other Hay/Non Alfalfa","Crop","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18393",7,61,1,36,3,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18394",7,176,23,36,64,"2017","100m","Grassland/Pasture","Grassland/Pasture","MATM","Malta, MT (MATM)","MT",-107.7764969,48.37401199
"18395",8,21,7,35,20,"2017","100m","Barley","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18396",8,23,1,35,3,"2017","100m","Spring Wheat","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18397",8,24,3,35,9,"2017","100m","Winter Wheat","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18398",8,36,9,35,26,"2017","100m","Alfalfa","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18399",8,37,3,35,9,"2017","100m","Other Hay/Non Alfalfa","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18400",8,42,2,35,6,"2017","100m","Dry Beans","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18401",8,52,3,35,9,"2017","100m","Lentils","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18402",8,53,1,35,3,"2017","100m","Peas","Crop","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18403",8,61,4,35,11,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18404",8,176,2,35,6,"2017","100m","Grassland/Pasture","Grassland/Pasture","MWSM","Moccasin, MT (MWSM)","MT",-109.9507523,47.05853653
"18405",9,36,19,35,54,"2017","100m","Alfalfa","Crop","TRFM","Teton River-Farmington, MT (TRFM)","MT",-112.1596756,47.90052032
"18406",9,37,16,35,46,"2017","100m","Other Hay/Non Alfalfa","Crop","TRFM","Teton River-Farmington, MT (TRFM)","MT",-112.1596756,47.90052032
"18407",10,122,10,36,28,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","KGFA","Malmstrom Air Force Base","1075.0296",-111.18333,47.5
"18408",10,123,9,36,25,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","KGFA","Malmstrom Air Force Base","1075.0296",-111.18333,47.5
"18409",10,176,17,36,47,"2017","100m","Grassland/Pasture","Grassland/Pasture","KGFA","Malmstrom Air Force Base","1075.0296",-111.18333,47.5
"18410",11,37,6,36,17,"2017","100m","Other Hay/Non Alfalfa","Crop","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18411",11,121,7,36,19,"2017","100m","Developed/Open Space","Developed/Open Space","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18412",11,122,3,36,8,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18413",11,123,1,36,3,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18414",11,152,1,36,3,"2017","100m","Shrubland","Shrubland","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18415",11,176,18,36,50,"2017","100m","Grassland/Pasture","Grassland/Pasture","KSDY","Sidney-Richland","605.028",-104.2,47.7
"18416",12,21,37,37,100,"2017","100m","Barley","Crop","BOMT","BROKEN O RANCH","1185.672",-112.24694,47.52056
"18417",13,21,9,35,26,"2017","100m","Barley","Crop","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18418",13,24,1,35,3,"2017","100m","Winter Wheat","Crop","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18419",13,37,1,35,3,"2017","100m","Other Hay/Non Alfalfa","Crop","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18420",13,152,1,35,3,"2017","100m","Shrubland","Shrubland","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18421",13,176,11,35,31,"2017","100m","Grassland/Pasture","Grassland/Pasture","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18422",13,190,12,35,34,"2017","100m","Woody Wetlands","Wetland","GFMT","GREENFIELDS","1164.336",-111.8125,47.65833
"18423",14,37,9,36,25,"2017","100m","Other Hay/Non Alfalfa","Crop","BFAM","BLACKFEET","1190.244",-112.58889,48.675
"18424",14,42,4,36,11,"2017","100m","Dry Beans","Crop","BFAM","BLACKFEET","1190.244",-112.58889,48.675
"18425",14,53,13,36,36,"2017","100m","Peas","Crop","BFAM","BLACKFEET","1190.244",-112.58889,48.675
"18426",14,176,10,36,28,"2017","100m","Grassland/Pasture","Grassland/Pasture","BFAM","BLACKFEET","1190.244",-112.58889,48.675
"18427",15,1,2,32,6,"2017","100m","Corn","Crop","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18428",15,5,8,32,25,"2017","100m","Soybeans","Crop","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18429",15,36,7,32,22,"2017","100m","Alfalfa","Crop","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18430",15,37,7,32,22,"2017","100m","Other Hay/Non Alfalfa","Crop","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18431",15,52,2,32,6,"2017","100m","Lentils","Crop","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18432",15,121,5,32,16,"2017","100m","Developed/Open Space","Developed/Open Space","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18433",15,190,1,32,3,"2017","100m","Woody Wetlands","Wetland","GLGM","GLASGOW","635.2032",-106.60917,48.14333
"18434",16,36,26,34,76,"2017","100m","Alfalfa","Crop","HRLM","HARLEM","718.7184",-108.83472,48.54333
"18435",16,37,6,34,18,"2017","100m","Other Hay/Non Alfalfa","Crop","HRLM","HARLEM","718.7184",-108.83472,48.54333
"18436",16,152,2,34,6,"2017","100m","Shrubland","Shrubland","HRLM","HARLEM","718.7184",-108.83472,48.54333
"18437",17,21,2,37,5,"2017","100m","Barley","Crop","MATM","MALTA","691.896",-107.77639,48.37361
"18438",17,23,1,37,3,"2017","100m","Spring Wheat","Crop","MATM","MALTA","691.896",-107.77639,48.37361
"18439",17,36,2,37,5,"2017","100m","Alfalfa","Crop","MATM","MALTA","691.896",-107.77639,48.37361
"18440",17,37,4,37,11,"2017","100m","Other Hay/Non Alfalfa","Crop","MATM","MALTA","691.896",-107.77639,48.37361
"18441",17,121,3,37,8,"2017","100m","Developed/Open Space","Developed/Open Space","MATM","MALTA","691.896",-107.77639,48.37361
"18442",17,176,25,37,68,"2017","100m","Grassland/Pasture","Grassland/Pasture","MATM","MALTA","691.896",-107.77639,48.37361
"18443",18,22,9,35,26,"2017","100m","Durum Wheat","Crop","KPWD","PLENTYWOOD","685.8",-104.52317,48.78863
"18444",18,37,1,35,3,"2017","100m","Other Hay/Non Alfalfa","Crop","KPWD","PLENTYWOOD","685.8",-104.52317,48.78863
"18445",18,52,9,35,26,"2017","100m","Lentils","Crop","KPWD","PLENTYWOOD","685.8",-104.52317,48.78863
"18446",18,176,16,35,46,"2017","100m","Grassland/Pasture","Grassland/Pasture","KPWD","PLENTYWOOD","685.8",-104.52317,48.78863
"18447",19,0,34,34,100,"2017","100m",NA,NA,"CWFJ","Cardston Automated Reporting Station","1135.9896",-113.28333,49.2
"18448",20,0,34,34,100,"2017","100m",NA,NA,"CWJI","Assiniboia Airport Automated Reporting Station","723.9",-105.93333,49.73333
"18449",21,0,37,37,100,"2017","100m",NA,NA,"CWOE","Onefour Automatic Weather Reporting System","935.1264",-110.46667,49.11667
"18450",22,0,36,36,100,"2017","100m",NA,NA,"CWRY","Milk River","1050.036",-112.05,49.13333
"18451",23,0,35,35,100,"2017","100m",NA,NA,"CWVP","Cypress Hills Park","1271.016",-109.51667,49.65
"18452",24,NA,1,1,100,"2017","100m",NA,NA,"CWXL","Bow Island","837.8952",-111.45,49.63333
"18453",25,NA,1,1,100,"2017","100m",NA,NA,"CZPC","Pincher Creek Airport","1189.9392",-113.98333,49.51667
"18454",26,121,10,35,29,"2017","100m","Developed/Open Space","Developed/Open Space","MTBOW","Bowmans MT-200 MP 110.4","1310.9448",-112.15183,47.2922
"18455",26,122,2,35,6,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTBOW","Bowmans MT-200 MP 110.4","1310.9448",-112.15183,47.2922
"18456",26,176,23,35,66,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTBOW","Bowmans MT-200 MP 110.4","1310.9448",-112.15183,47.2922
"18457",27,37,4,35,11,"2017","100m","Other Hay/Non Alfalfa","Crop","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18458",27,121,2,35,6,"2017","100m","Developed/Open Space","Developed/Open Space","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18459",27,122,7,35,20,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18460",27,123,3,35,9,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18461",27,152,1,35,3,"2017","100m","Shrubland","Shrubland","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18462",27,176,18,35,51,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTBRN","Two Medicine Bridge US-2 MP 210.7","1448.1048",-113.19507,48.45265
"18463",28,22,1,35,3,"2017","100m","Durum Wheat","Crop","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18464",28,36,1,35,3,"2017","100m","Alfalfa","Crop","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18465",28,37,3,35,9,"2017","100m","Other Hay/Non Alfalfa","Crop","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18466",28,52,2,35,6,"2017","100m","Lentils","Crop","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18467",28,121,13,35,37,"2017","100m","Developed/Open Space","Developed/Open Space","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18468",28,122,5,35,14,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18469",28,152,1,35,3,"2017","100m","Shrubland","Shrubland","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18470",28,176,9,35,26,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTCOM","Comertown Turn-Off MT-5 MP 13.4","719.0232",-104.2529,48.81
"18471",29,23,9,37,24,"2017","100m","Spring Wheat","Crop","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18472",29,37,1,37,3,"2017","100m","Other Hay/Non Alfalfa","Crop","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18473",29,121,16,37,43,"2017","100m","Developed/Open Space","Developed/Open Space","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18474",29,122,6,37,16,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18475",29,152,1,37,3,"2017","100m","Shrubland","Shrubland","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18476",29,176,4,37,11,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTCOW","Cow Creek MT-13 MP 19.9","715.6704",-105.49186,47.68837
"18477",30,24,11,34,32,"2017","100m","Winter Wheat","Crop","MTDEN","East of Denton MT-81 MP 17","1111.9104",-109.85117,47.30023
"18478",30,61,6,34,18,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","MTDEN","East of Denton MT-81 MP 17","1111.9104",-109.85117,47.30023
"18479",30,121,11,34,32,"2017","100m","Developed/Open Space","Developed/Open Space","MTDEN","East of Denton MT-81 MP 17","1111.9104",-109.85117,47.30023
"18480",30,122,6,34,18,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTDEN","East of Denton MT-81 MP 17","1111.9104",-109.85117,47.30023
"18481",31,121,4,35,11,"2017","100m","Developed/Open Space","Developed/Open Space","MTESX","Essex US-2 MP 179.9","1172.8704",-113.60657,48.28176
"18482",31,122,17,35,49,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTESX","Essex US-2 MP 179.9","1172.8704",-113.60657,48.28176
"18483",31,123,3,35,9,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","MTESX","Essex US-2 MP 179.9","1172.8704",-113.60657,48.28176
"18484",31,142,5,35,14,"2017","100m","Evergreen Forest","Forest","MTESX","Essex US-2 MP 179.9","1172.8704",-113.60657,48.28176
"18485",31,152,6,35,17,"2017","100m","Shrubland","Shrubland","MTESX","Essex US-2 MP 179.9","1172.8704",-113.60657,48.28176
"18486",32,24,16,32,50,"2017","100m","Winter Wheat","Crop","MTHAY","Hays Site MT-66 MP 10.5","1188.1104",-108.72611,47.91928
"18487",32,36,2,32,6,"2017","100m","Alfalfa","Crop","MTHAY","Hays Site MT-66 MP 10.5","1188.1104",-108.72611,47.91928
"18488",32,121,1,32,3,"2017","100m","Developed/Open Space","Developed/Open Space","MTHAY","Hays Site MT-66 MP 10.5","1188.1104",-108.72611,47.91928
"18489",32,176,13,32,41,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTHAY","Hays Site MT-66 MP 10.5","1188.1104",-108.72611,47.91928
"18490",33,23,8,36,22,"2017","100m","Spring Wheat","Crop","MTINV","Inverness US-2 MP 337.6","1006.1448",-110.64822,48.55321
"18491",33,53,1,36,3,"2017","100m","Peas","Crop","MTINV","Inverness US-2 MP 337.6","1006.1448",-110.64822,48.55321
"18492",33,61,1,36,3,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","MTINV","Inverness US-2 MP 337.6","1006.1448",-110.64822,48.55321
"18493",33,121,19,36,53,"2017","100m","Developed/Open Space","Developed/Open Space","MTINV","Inverness US-2 MP 337.6","1006.1448",-110.64822,48.55321
"18494",33,122,7,36,19,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTINV","Inverness US-2 MP 337.6","1006.1448",-110.64822,48.55321
"18495",34,121,15,35,43,"2017","100m","Developed/Open Space","Developed/Open Space","MTLND","Lindsay Divide MT-200 MP 296.5","922.02",-105.29387,47.28294
"18496",34,122,6,35,17,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTLND","Lindsay Divide MT-200 MP 296.5","922.02",-105.29387,47.28294
"18497",34,176,14,35,40,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTLND","Lindsay Divide MT-200 MP 296.5","922.02",-105.29387,47.28294
"18498",35,22,4,32,12,"2017","100m","Durum Wheat","Crop","MTLOM","Loma US-87 MP 53.1","822.96",-110.50477,47.95103
"18499",35,23,3,32,9,"2017","100m","Spring Wheat","Crop","MTLOM","Loma US-87 MP 53.1","822.96",-110.50477,47.95103
"18500",35,61,3,32,9,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","MTLOM","Loma US-87 MP 53.1","822.96",-110.50477,47.95103
"18501",35,121,18,32,56,"2017","100m","Developed/Open Space","Developed/Open Space","MTLOM","Loma US-87 MP 53.1","822.96",-110.50477,47.95103
"18502",35,122,4,32,12,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTLOM","Loma US-87 MP 53.1","822.96",-110.50477,47.95103
"18503",36,121,2,35,6,"2017","100m","Developed/Open Space","Developed/Open Space","MTLUF","Lufborough Hill MT-200 MP 175.3","982.0656",-107.57201,47.07813
"18504",36,152,7,35,20,"2017","100m","Shrubland","Shrubland","MTLUF","Lufborough Hill MT-200 MP 175.3","982.0656",-107.57201,47.07813
"18505",36,176,26,35,74,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTLUF","Lufborough Hill MT-200 MP 175.3","982.0656",-107.57201,47.07813
"18506",37,36,1,35,3,"2017","100m","Alfalfa","Crop","MTMAL","Malta South US-191 MP 122.5","946.404",-108.30555,47.96113
"18507",37,37,5,35,14,"2017","100m","Other Hay/Non Alfalfa","Crop","MTMAL","Malta South US-191 MP 122.5","946.404",-108.30555,47.96113
"18508",37,121,4,35,11,"2017","100m","Developed/Open Space","Developed/Open Space","MTMAL","Malta South US-191 MP 122.5","946.404",-108.30555,47.96113
"18509",37,122,2,35,6,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTMAL","Malta South US-191 MP 122.5","946.404",-108.30555,47.96113
"18510",37,176,23,35,66,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTMAL","Malta South US-191 MP 122.5","946.404",-108.30555,47.96113
"18511",38,23,3,34,9,"2017","100m","Spring Wheat","Crop","MTMCD","McDonalds MT-13 MP 125.5","816.864",-105.44234,48.42732
"18512",38,31,2,34,6,"2017","100m","Canola","Crop","MTMCD","McDonalds MT-13 MP 125.5","816.864",-105.44234,48.42732
"18513",38,37,1,34,3,"2017","100m","Other Hay/Non Alfalfa","Crop","MTMCD","McDonalds MT-13 MP 125.5","816.864",-105.44234,48.42732
"18514",38,121,14,34,41,"2017","100m","Developed/Open Space","Developed/Open Space","MTMCD","McDonalds MT-13 MP 125.5","816.864",-105.44234,48.42732
"18515",38,176,14,34,41,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTMCD","McDonalds MT-13 MP 125.5","816.864",-105.44234,48.42732
"18516",39,36,14,36,39,"2017","100m","Alfalfa","Crop","MTMON","Monarch Canyon US-89 MP 53.5","1584.0456",-110.82309,47.1429
"18517",39,121,12,36,33,"2017","100m","Developed/Open Space","Developed/Open Space","MTMON","Monarch Canyon US-89 MP 53.5","1584.0456",-110.82309,47.1429
"18518",39,122,4,36,11,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTMON","Monarch Canyon US-89 MP 53.5","1584.0456",-110.82309,47.1429
"18519",39,123,3,36,8,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","MTMON","Monarch Canyon US-89 MP 53.5","1584.0456",-110.82309,47.1429
"18520",39,176,3,36,8,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTMON","Monarch Canyon US-89 MP 53.5","1584.0456",-110.82309,47.1429
"18521",40,21,2,35,6,"2017","100m","Barley","Crop","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18522",40,23,2,35,6,"2017","100m","Spring Wheat","Crop","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18523",40,24,4,35,11,"2017","100m","Winter Wheat","Crop","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18524",40,36,2,35,6,"2017","100m","Alfalfa","Crop","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18525",40,121,11,35,31,"2017","100m","Developed/Open Space","Developed/Open Space","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18526",40,122,2,35,6,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18527",40,176,12,35,34,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTPND","Pendroy US-89 MP 62.6","1279.8552",-112.33418,48.07322
"18528",41,22,6,37,16,"2017","100m","Durum Wheat","Crop","MTRED","Navajo MT-5 16.7","783.0312",-105.06078,48.81161
"18529",41,23,2,37,5,"2017","100m","Spring Wheat","Crop","MTRED","Navajo MT-5 16.7","783.0312",-105.06078,48.81161
"18530",41,121,16,37,43,"2017","100m","Developed/Open Space","Developed/Open Space","MTRED","Navajo MT-5 16.7","783.0312",-105.06078,48.81161
"18531",41,152,1,37,3,"2017","100m","Shrubland","Shrubland","MTRED","Navajo MT-5 16.7","783.0312",-105.06078,48.81161
"18532",41,176,12,37,32,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTRED","Navajo MT-5 16.7","783.0312",-105.06078,48.81161
"18533",42,22,1,32,3,"2017","100m","Durum Wheat","Crop","MTSOO","Sioux Pass MT-16 MP 21","755.904",-104.32619,47.91973
"18534",42,121,22,32,69,"2017","100m","Developed/Open Space","Developed/Open Space","MTSOO","Sioux Pass MT-16 MP 21","755.904",-104.32619,47.91973
"18535",42,122,6,32,19,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTSOO","Sioux Pass MT-16 MP 21","755.904",-104.32619,47.91973
"18536",42,131,1,32,3,"2017","100m","Barren","Barren","MTSOO","Sioux Pass MT-16 MP 21","755.904",-104.32619,47.91973
"18537",42,176,2,32,6,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTSOO","Sioux Pass MT-16 MP 21","755.904",-104.32619,47.91973
"18538",43,121,13,36,36,"2017","100m","Developed/Open Space","Developed/Open Space","MTSTA","US-2 @Stateline US2 MP 667.1","640.08",-104.04687,48.13764
"18539",43,122,10,36,28,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTSTA","US-2 @Stateline US2 MP 667.1","640.08",-104.04687,48.13764
"18540",43,123,2,36,6,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","MTSTA","US-2 @Stateline US2 MP 667.1","640.08",-104.04687,48.13764
"18541",43,176,11,36,31,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTSTA","US-2 @Stateline US2 MP 667.1","640.08",-104.04687,48.13764
"18542",44,121,2,35,6,"2017","100m","Developed/Open Space","Developed/Open Space","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18543",44,122,6,35,17,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18544",44,142,10,35,29,"2017","100m","Evergreen Forest","Forest","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18545",44,152,11,35,31,"2017","100m","Shrubland","Shrubland","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18546",44,176,5,35,14,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18547",44,190,1,35,3,"2017","100m","Woody Wetlands","Wetland","MTSWN","Swan Lake South MT-83 MP 47","1082.04",-113.75574,47.59103
"18548",45,37,7,35,20,"2017","100m","Other Hay/Non Alfalfa","Crop","MTSWT","Sweetgrass I-15 MP 395.3","1057.9608",-111.94071,48.96017
